Sample ID,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Class
6905,-0.322018288,-0.988089593,0.152629805,1.888707739,-0.827165265,0.210862733,-1.577368141,0.256553672,-0.104609465,1.294107942,0.056342156,0.537080118,0.392751864,-1.129986817,-0.547193156,-0.242300993,0.751405279,-0.563278901,-1.056968319,0.381503995,-1.818237488,0.752731401,-0.154500714,-0.798513417,0.612619028,4
6906,2.529687148,0.319676523,-0.536899704,0.706894652,0.796202896,-0.675023326,-1.32281942,0.287349934,1.311040552,1.666562865,2.91296522,2.447971153,-0.6753326,0.86102598,0.890192571,0.462096322,-1.599607069,2.875311851,0.474702055,0.065166138,0.867752031,-0.766920431,-1.255388102,-0.674091013,0.997820793,8
6907,0.390472582,1.175628108,-0.362684199,-1.421368906,-0.311351365,1.086725721,-1.759234088,-0.007678729,-1.284727225,-0.740091639,-0.219540407,-0.182453827,-0.693542398,0.105079933,-0.51279121,-0.479914953,-0.023083782,2.584988972,0.44505673,1.672902629,-0.056482689,-1.102592097,1.620586831,0.570054991,0.572626493,5
6908,-1.741596473,0.770127669,0.395520102,0.102667669,-0.981606997,0.311374769,0.995890403,0.731108842,0.213664444,-0.076409059,0.798017074,0.892736951,0.702242571,-1.321001116,0.760254731,0.486345467,-0.548431413,-0.087337856,0.12182598,-0.016537301,-0.164291481,0.471027162,-0.094271502,0.050199466,-1.275437807,1
6909,-0.915682478,0.923572744,0.131882494,0.480071439,-0.506409574,1.565502007,0.576947961,0.936129887,0.064255348,-0.405694933,-0.665967639,1.903871288,0.786185164,1.871873867,-0.072460322,0.022875631,-0.871630782,0.86782662,0.130561757,-1.068105914,0.288828454,1.676286461,-0.99281839,-0.049899268,-0.150023176,6
6910,-0.459378523,-0.998560258,0.500599267,-1.821894807,0.495683,-0.863023062,2.013948632,0.002808541,-0.716173582,1.941114245,-1.223265012,-0.882876171,-0.40962971,-0.529920409,-1.02388529,-0.02034119,-0.445448225,0.329258776,0.109781741,-1.310809799,0.678395051,-0.428915398,0.479277406,0.543890815,0.31178547,7
6911,-0.502353011,-1.473404635,0.288667015,0.289356037,0.813061971,-0.058388219,-1.129599987,-0.558810968,-0.282544593,-0.468295395,1.003492664,-1.253315184,1.117227575,-1.701617476,-0.373058675,-1.045449702,-1.062658783,-0.230424642,-1.741017116,2.050572452,-0.503539499,0.40454979,-0.168471749,-0.226290422,0.123832267,4
6912,0.363586754,-0.043934605,0.827780564,-1.364716127,1.440637833,-0.643741324,0.482404937,0.439808009,-0.30815832,0.065692326,1.15292846,2.431894031,1.223368339,1.754454044,1.583882485,-0.349012014,0.162396248,-0.474776212,0.314571523,2.280882098,-1.587428582,-1.791217574,0.994715874,-0.558777163,-0.138381475,8
6913,-0.310680833,0.604258759,-0.848813288,-1.197311834,-0.082648423,0.64503443,1.477387909,-0.265139179,-0.0920688,-0.942218132,-0.516827223,-1.190874124,0.047719551,-0.868535789,-0.099362912,-0.140721767,-1.376446272,2.544712044,-1.084734112,-1.136920225,-1.240536887,-0.935419177,0.925519253,0.585687665,2.079164221,1
6914,-0.029879021,0.532815752,-1.437365517,1.04892798,-0.787922088,-0.318249528,-1.021508236,0.165308692,-0.471432194,1.546774718,0.164798355,1.224517812,-0.472592059,-1.141898484,-1.606925538,-0.175897145,0.068899333,-0.22813633,1.347215961,1.930101461,0.324537912,-1.787916071,-0.123532667,-0.080655455,0.836208387,5
6915,-1.265539295,0.78080756,1.156084206,0.342450792,0.683066813,-1.807765145,-1.501665357,0.408281786,0.315570905,0.007696895,-0.085796378,-1.3121347,-1.259173544,1.210587501,0.468476629,0.853822078,-0.158292971,-0.189127016,-0.85042199,-0.0112712,0.264849297,-0.474642148,-1.03998081,-0.328623948,-0.606530175,1
6916,-0.990064869,-0.314186344,0.293295427,1.227520499,-0.904340485,-0.110883394,0.94483244,0.434153271,0.550635985,-0.673518042,-0.115270776,-0.712044602,-1.598566994,0.565762976,0.567071477,0.95237084,0.324904379,1.440589643,-1.874161531,0.179065148,0.59823205,0.607661633,-0.354346739,0.263834,0.461476058,2
6917,-0.04093314,-0.995236034,1.684010894,-0.590509593,0.321617987,0.84022937,-0.071823533,-0.34805141,-0.943138649,0.514427369,-0.677574339,1.533316758,1.636949556,2.194025266,-0.797930377,-0.358416411,-0.659347233,-0.526934418,0.275884222,0.904632527,-0.095838588,-1.042108021,1.148618953,2.069480258,-1.49472485,4
6918,-0.01069314,-1.712875903,1.074031592,-0.556957333,-0.388133966,0.744681197,-0.953240725,0.506968666,-0.434644128,1.908193213,1.508545162,1.741221063,-0.261385149,-0.523095916,0.015236656,-0.740387866,0.101782372,0.123503491,0.289782401,-1.178516341,-0.547462788,-0.109390031,1.724883521,-0.65456264,1.377970239,4
6919,-0.025268124,0.50718563,-0.711284529,0.013846856,1.41979409,-0.44702644,-0.112256036,0.462692491,-1.314449336,0.241767011,0.436707354,-0.760096633,0.428492203,1.794500374,0.936015322,-2.040946247,-0.70479638,-0.331768433,0.046230556,-0.699018077,-1.49237459,-1.226244315,0.76668587,-0.863991141,0.851472892,8
6920,3.030272975,1.004465465,0.215309471,-0.651750357,-1.785307953,-0.267923936,1.21332167,2.410629358,1.482490582,-1.914525854,1.206459463,-0.118041636,-0.957648796,0.154485865,-0.080356515,0.409831694,-1.079695776,0.749696485,0.634430814,0.421161249,0.095587879,-0.054132902,0.878776438,0.809819126,-0.410841962,0
6921,0.162570707,-0.015569617,-0.536168138,1.352972729,1.882454077,-0.287240019,3.341500854,0.313370203,0.044140503,-0.678262618,0.221311109,0.553999094,-1.414239755,-0.29045306,-0.291069964,-1.646731223,0.259675435,1.343787805,-2.150142427,0.137677778,-1.174364646,0.16620285,0.672891091,1.0391775,-0.725766078,2
6922,-0.436237958,-1.849032202,-0.191808703,-1.717319589,0.138563371,-1.23867283,2.521144558,-1.091232134,0.957485596,0.951766514,0.620570099,0.242358786,0.213131337,0.811224332,1.652076954,-0.359785948,-1.575514406,1.045951668,-0.789475572,1.474466508,0.832675155,1.019877771,0.314836718,-1.319188359,0.348620883,7
6923,0.410789734,1.466761337,-1.275890292,0.681634561,-1.063644757,0.708794662,0.445443112,-0.503226344,1.031913263,2.813465473,-0.046937777,0.136275325,1.627156436,1.98570513,-1.016105164,0.928291661,-1.494582331,-0.258671275,-0.585864798,0.066615509,-2.023037964,-1.482173424,-1.047458786,0.008906928,-0.112414211,3
6924,-0.512143537,-1.157193994,1.561189246,-0.219376173,-0.078690879,-0.000542883,-1.196510648,0.298462061,-0.590829271,2.234251995,0.153186234,0.676859149,0.322874625,0.646992501,-0.870135257,-0.866622713,-0.765230844,0.098954868,-0.813611548,-0.788769882,0.289075163,-0.250392527,1.215102031,2.584650525,0.350197116,4
6925,-1.568085179,0.390795945,0.188909196,0.251858715,-1.461825184,0.957359674,0.734714358,0.222836226,-0.496697163,-0.836535946,0.817422487,1.173477036,0.799605015,0.583041523,0.275611936,0.692586623,-1.034300695,-0.246383785,0.129449823,-0.369556705,-0.280338387,0.562552974,-1.08030148,-0.209016707,-0.731498705,1
6926,-0.985297586,-0.815265068,0.122729709,-1.167831965,0.027456629,0.310235445,0.461390602,0.82324434,0.266188817,1.480821631,0.394393508,-1.020537489,0.726216767,-0.947202827,-1.780388582,1.014586814,0.511357621,0.92372999,0.127743749,-0.917536415,0.858522985,-0.320035984,0.397073175,0.670267382,-0.479220935,9
6927,0.131291152,0.739417041,-0.772689151,-1.525364021,-0.536295509,0.772813142,-0.469400414,-0.206003324,-0.887183987,-0.290240316,-0.623090831,0.012774737,-1.105863412,-0.521585132,-0.227553484,-0.844358352,1.362585827,1.237606483,-1.551731961,-1.289641324,1.369035623,-0.744820581,0.852983199,-1.039447798,-0.592753778,5
6928,-0.958870438,0.300376296,-0.0535176,1.041829562,-0.443906168,0.151297412,-0.958168785,0.677312958,-0.916673355,0.519521021,-0.671953704,-0.188764113,-0.80506464,-0.518216038,-0.197108208,-1.168047243,0.135979693,-1.016016312,0.390366238,-0.952177898,0.3689907,1.125786524,1.157473858,-0.033895104,0.813993181,8
6929,3.038762851,0.621841719,-0.309436231,-0.114606523,-2.232480703,-1.412162907,0.220079812,1.634150224,-0.845163262,-1.586127094,0.28755105,0.726456912,-0.423173417,-0.613264241,0.993302856,1.224836367,-0.956760567,1.452545196,-0.250158168,0.334778041,-0.004286218,0.200778049,0.428583789,-0.393954748,1.488851728,0
6930,-0.081850641,-0.044258039,0.430003025,1.381753229,1.911122465,-0.226323168,1.480749711,-0.629721864,1.369260285,-0.949951392,-1.953058121,0.706400014,-0.407033209,1.255377769,-2.851874592,0.538593353,-0.097237488,-0.324956684,-1.337309789,-0.672140877,-0.865869836,0.531474604,0.798862086,0.608899619,-1.351131157,2
6931,-0.704704369,-0.612054697,-0.359567333,0.888692069,-0.834007979,0.900359137,-0.093468503,-0.211233418,0.851837811,-0.62546023,0.406489691,0.348369957,-1.368954693,0.697427126,0.59310077,0.276838828,-1.126462256,0.573175944,-1.563094587,0.691127026,0.374351862,0.337993099,0.469176738,-1.947721352,2.231298837,7
6932,-0.966451492,-1.157921049,-1.050785724,-0.222166304,-0.005781687,0.457435327,-0.060160888,-0.050470756,-0.391698038,-0.943157613,1.148754961,-1.722803396,-0.412951623,0.459743175,-1.053750636,1.178231336,0.692117809,-0.101046994,0.818346188,0.306803256,-0.957255985,0.006363014,-0.297611846,-0.621793203,0.154462655,9
6933,-0.378867812,-0.299577892,-0.934339709,0.318195392,-0.020241972,-1.411770409,0.80693237,-1.765366087,-1.73216257,1.175364545,-0.210124897,1.14497326,1.502867412,-0.589808195,-0.968303498,-0.766334472,-0.326651017,0.042876406,1.601907694,1.020173723,1.28420543,0.558189292,-1.209958041,1.306430628,1.12739058,2
6934,0.118687549,0.070564425,-0.115285995,-1.285068857,1.604746963,-0.784451011,-0.646162956,1.073639842,-2.051826786,-0.414715509,0.625458514,-0.076280342,0.007600009,2.866461661,1.518962658,0.734538626,-0.998941565,-1.506765742,0.534848952,1.592073479,-0.263202649,-1.123271183,-0.22318848,-0.782179931,0.098592639,8
6935,-0.057069656,0.719496158,-0.264914417,-0.211377597,0.21146792,1.655513729,-1.385953425,0.41051287,-0.033966314,0.431602193,-1.742911304,1.045894492,1.358723695,0.382670838,0.796414634,0.123794729,0.47160087,2.620484336,-1.087808077,1.043826068,0.826105018,-0.820677269,0.801707597,-0.646158211,0.649270191,6
6936,-0.728445711,0.045073706,-2.090625132,-0.063096421,0.82908904,-0.344909411,-0.574993268,-0.157700082,-0.096364276,-0.63769831,-0.360285253,0.30414925,-0.340505915,-0.035975124,-0.769726464,0.695867463,1.958465074,-1.502771505,1.442635351,-0.938704245,1.748100217,-0.967307396,0.345760392,0.801612423,-0.219435957,3
6937,1.217931981,-0.140715038,-0.764751041,0.686458325,-1.026377321,-0.150967001,-1.06763922,1.150815452,-1.308774178,1.640707614,-1.311404402,-1.294886004,1.238303897,0.031761388,0.330701543,-0.742403655,-0.109182583,-1.677738575,1.262148144,0.154033338,-0.325849892,1.191645472,-0.663918872,0.085750078,-0.145915501,0
6938,0.610233542,0.772310557,-0.539261449,-2.343883975,0.083979715,1.35586841,-1.387425768,0.118604414,-0.996096596,-0.771821361,-0.242272339,2.068224115,-0.707685035,-0.630209275,-0.612854532,-1.428365188,0.915175048,0.253670538,-3.061567063,-0.941260704,1.313520077,0.284026601,-0.406191185,1.034931528,0.412052076,5
6939,-0.794099572,-1.006557452,-1.013259186,-0.542574323,0.430499181,1.360038347,-0.351728476,0.761375955,-0.542232175,-1.423814547,0.490794659,-0.789607504,0.131042101,-0.082789095,-1.098475341,1.177782395,1.1384306,0.263192911,0.450080866,-0.66027181,-1.11945384,-0.865011816,-0.474672306,-1.428419986,0.706216642,9
6940,-0.853382164,0.28568825,-0.393153232,0.460067868,-0.631584139,-1.331512381,-0.609330906,1.009141522,-1.394698657,0.241799821,-1.212591687,-1.046186205,-0.336884163,-0.477869374,0.185984998,0.127592154,-0.510837437,0.020921599,0.288644209,0.815748103,0.918788838,-0.061575231,-0.630900161,0.40296666,0.855652817,2
6941,-0.09679822,-2.182289313,-1.235257461,0.085425215,-0.649847392,-0.462725518,1.110091268,-2.201580068,0.967634191,-1.131684745,0.032063817,-0.242909736,-0.196260818,1.978164025,2.286955559,0.319924942,-1.57404583,0.802046191,0.284274838,1.321589588,-0.321351726,0.098275106,-0.647266592,-0.759030836,1.98695917,7
6942,-0.428106446,-1.30265624,-0.69521252,1.237701413,0.550674653,-1.249762628,-1.797321749,-1.438166442,0.499278797,-1.089035996,0.236270496,0.58297987,0.697491298,0.147937007,0.613757455,-0.29206273,0.354421985,1.501645255,-0.415032278,-0.124998792,1.53882522,-1.069557134,-0.578312846,1.223047791,2.050488411,4
6943,-1.399055398,0.239644264,-0.41011036,-0.809183739,-0.025236557,0.772775466,1.542957058,1.596396975,0.155374493,0.266855513,0.732152697,-0.256609767,-0.470036894,-0.308129938,-0.506402086,0.930299537,-0.324254369,-1.45981623,0.479883341,0.168193279,0.531163462,1.355548275,1.022600838,-0.374946622,-0.142436539,9
6944,1.146128894,-0.02273224,-0.272626876,2.197572547,-0.476025079,-1.237319109,1.664698953,0.775647986,0.771938984,0.360064753,0.48486346,0.388536935,2.784226183,0.917225118,0.259291627,-1.158881905,1.727588856,0.835087293,-0.283347527,-0.63440902,0.065370499,-1.012281736,-2.41995113,1.446254385,-0.797832348,0
6945,-0.106753025,1.74592534,-1.54526866,0.613365307,-0.358174001,0.944161351,-0.140478322,-1.105111571,0.666832168,1.685453995,0.507670785,0.023125346,0.281858318,-0.234940558,-0.137993592,-0.61312093,-0.224862713,0.24344052,0.446258818,-0.551215344,-0.399527919,-1.676372281,0.22908634,-0.813197612,-1.352722641,3
6946,2.488150628,0.636691,1.133710683,-1.802812024,-1.248915142,0.653105618,0.177636862,-0.754155212,0.405731692,-0.191621167,0.142609174,-0.326847097,0.703392301,-0.892455464,0.093342855,0.492826872,-0.506871617,-1.900939609,0.45554172,-1.534806959,0.553659593,0.750156143,-1.163626556,0.966111066,1.536033765,0
6947,-0.733414109,-0.587667417,-0.554613962,0.910349906,0.681388378,0.589863526,-1.432993853,-0.186424384,0.43469835,-0.295236032,-0.34047992,-2.004088824,-0.377025208,1.090528018,-0.04523234,-0.037712187,0.297518924,-1.584408996,-0.216943652,-0.253725837,-1.512558454,0.289297452,1.620108353,0.862943024,0.4972402,4
6948,0.103044434,1.170240651,0.34069283,0.741570376,1.570450269,-0.090155825,0.59880731,0.932585919,0.349107292,-2.11121747,-1.136588949,-0.660191808,-0.918563597,-0.341812449,-1.193540376,0.180225412,-0.505426785,-2.472825973,0.721826927,0.76192292,-1.177192135,2.216872395,1.783308077,-2.361843878,0.002789061,2
6949,-1.350125418,0.827203362,1.453040783,0.225623297,0.637493593,-0.547630861,-0.258230743,0.436936286,0.852891793,-0.736974483,0.764146647,-0.587221162,0.044053722,-0.15739569,0.830013332,-1.363654087,1.097664643,-0.048205583,-0.328091642,1.517544033,-0.060399684,1.738177906,-0.363278234,-0.523427262,0.167576836,6
6950,0.027698788,-2.006066755,-0.669356552,0.13270044,-0.283942114,0.019390961,-0.491053719,-0.301766004,-0.660101516,-1.093732469,-1.071510973,-1.264652687,0.742932853,-0.052055617,0.41561662,0.422734831,-0.109187554,0.784967286,0.539042964,-1.016306146,-1.039234053,-1.188002436,0.100016751,-0.175441728,-1.357719404,9
6951,-1.030926019,0.230540337,0.049443273,0.671652233,-0.840496558,0.348537448,1.205857259,-1.081794925,-1.025020465,-0.086591,0.928049173,0.284885073,-0.578811436,-0.006025879,-0.927012859,-0.876993273,0.060977798,-0.319837163,-0.939028972,-0.667087997,-0.246441863,-1.328479771,-0.39917555,1.029565464,-0.439988788,2
6952,-0.446193149,-0.524419913,-0.720861465,-0.362959254,0.953536482,1.751457077,-1.135493993,-0.733366416,1.450376748,-1.176871905,0.170457812,0.399865601,1.302373393,0.132510877,-1.060961053,-0.296549047,-0.62286216,0.595022147,0.494212941,-2.04204581,0.614892778,-1.440639664,-0.346085011,1.200731209,1.605601367,4
6953,1.166691547,0.654719657,1.230418408,0.163119748,2.246694485,-1.645919814,1.327589991,-1.687264378,-1.670776509,-0.135235077,-1.420030414,-0.298484567,-0.642001431,-0.741308561,-0.917599912,0.141831558,-0.408165967,-0.556991962,0.199186664,0.61760743,-0.006212207,0.909912975,0.205381677,-0.206717264,-0.100988554,2
6954,-0.531590101,0.698991409,-0.991118523,0.38126156,0.766494582,-0.751320143,-0.160059965,0.258654449,-0.942917367,0.602496809,-0.564384088,-0.245349044,-0.515591686,-0.130468492,0.038316418,-1.635296522,-1.68260919,-0.375302423,0.109692225,-0.473631289,2.964414422,-1.323586345,0.204784775,0.446311246,-0.243588029,8
6955,1.747389051,1.101508369,-0.60074093,0.365962649,-0.125124975,-0.256036356,-0.937032778,-0.924151115,0.30458626,1.667534793,2.312984711,0.624215669,1.61455782,-0.84140086,-0.37033404,0.566541611,-0.246571779,0.147021688,0.460256183,-2.580545427,1.301406787,-2.181101052,-0.805320228,-3.077334707,-0.248745841,2
6956,1.456177048,0.382708856,0.161916722,-1.282235924,-2.599717794,-0.44711299,-0.227522539,0.902538636,0.969823739,-0.964797117,0.117920365,-0.563647183,-0.873800623,-0.840068334,-0.754293858,0.060906222,0.258139562,0.47170271,-2.908836733,-1.756997737,1.315248566,-1.37981961,-1.008987934,-0.23570359,-0.113416775,0
6957,-0.006776419,-0.376009401,0.673964308,0.934802539,1.138216709,2.163795992,-0.355775458,0.183897116,-0.841441469,0.529890801,0.246183213,-1.00886732,-1.899032872,-0.011182672,0.918717765,1.058917194,1.720650887,-0.708917676,-0.836846172,-0.57967115,0.525061103,0.802177365,0.421026625,-1.51143309,-0.234490178,6
6958,-1.176540247,1.170771848,-0.682277813,1.007902152,-0.435706764,0.080574548,0.301497922,0.629551207,0.570641199,-0.01248725,-0.202206271,1.213978033,0.640289192,0.079045834,0.381080064,-1.020172494,0.571840958,-1.388099905,1.079060607,0.141877032,-0.900123364,0.892926954,-0.155697992,0.119924616,-0.490941775,2
6959,0.308760283,0.42450698,-1.116339801,-0.651733329,1.737766045,0.904130051,-0.74990582,0.776201212,0.129729192,0.702411779,-1.524334126,-1.184603325,0.559655464,-0.006248922,1.074892843,1.372778468,0.92320885,-0.121580259,-0.426752972,-0.500712375,1.556032202,-1.466907053,0.445312553,-2.118970988,0.005690143,8
6960,-1.47467501,-0.229936669,0.317171226,-0.293495778,-0.292677705,-0.174416819,0.165832387,0.650457642,0.806541493,0.511030776,0.275065958,0.06579316,0.333930539,-0.914762405,-0.063904103,0.503926193,1.170567138,0.187501091,-0.856671511,-0.871971995,0.497693651,2.128771141,0.599931089,-1.549642651,-0.017316567,7
6961,-0.40024594,0.069948138,-1.215241964,-0.540367355,1.647608289,0.182365626,0.824188453,1.411400895,-1.046114532,-0.770926543,0.401801119,-0.184189597,-0.256271685,0.514802251,1.006618257,-0.244591964,-0.071056338,-0.688334009,1.481359894,1.609814247,0.358091992,-0.878885195,-0.265817777,0.119968422,0.8854286,8
6962,0.497055034,-2.015939646,-1.633607917,0.427522721,-0.224326551,0.199362132,-0.1474683,-1.555243892,0.426543981,-0.204121399,-0.610787004,-0.140271326,-0.007692049,0.607975746,0.917185843,-0.716364566,1.240033071,-0.082246969,0.489595897,-0.313980217,-1.365751453,0.707697247,-2.749556661,0.414242779,-0.211802009,7
6963,-0.600079735,-1.474477516,-0.687193555,1.356891594,0.36349519,-0.763033298,-1.612643488,-0.811728132,0.397991116,-0.463647566,0.846331986,0.260737354,0.135467309,-0.176642986,-0.607007035,-1.143185061,0.301194698,1.354456382,-0.213744169,-0.425416816,-0.14145433,-0.574621818,-0.649168062,1.609745443,1.006811722,4
6964,-0.387986964,-0.976291956,0.219587111,-0.143281323,-0.334658459,-1.159340444,1.699753463,-0.911487535,-1.701920484,1.719219995,-0.150160458,0.251856381,-0.959575674,-0.91266437,0.014129181,-0.806001224,0.748726013,-0.511843297,1.47441472,-0.410190046,-1.463908315,0.774599705,1.116792584,0.238823917,0.113706147,7
